Date,SKU,Sales,On_Hand,Lead_Time_Days,Avg_Daily_Demand,Demand_Std,Safety_Stock,Reorder_Point
2025-12-11,SKU_014,31,200,7,34.857142857142854,9.550329376979164,41.69186417589814,285.6918641758981
2025-12-12,SKU_014,31,169,7,34.785714285714285,9.57704444073328,41.80848851056997,285.30848851057
2025-12-13,SKU_014,40,129,7,34.357142857142854,9.161853548248873,39.99597696115102,280.495976961151
2025-12-14,SKU_014,44,85,7,34.214285714285715,8.980136810920932,39.20269442270519,278.7026944227052
2025-12-15,SKU_014,22,497,7,33.92857142857143,9.318833582624993,40.681271678557636,278.18127167855766
2025-12-16,SKU_014,18,479,7,33.214285714285715,10.154033464805778,44.32732813097096,276.82732813097095
2025-12-17,SKU_014,34,445,7,34.0,9.71913259820744,42.42877289329459,280.4287728932946
2025-12-18,SKU_014,44,401,7,34.5,10.059438736445871,43.91437582211722,285.4143758221172
2025-12-19,SKU_014,43,358,7,35.57142857142857,10.112553399796527,44.146247335941865,293.1462473359419
2025-12-20,SKU_014,41,317,7,34.42857142857143,8.234208996752379,35.946354260416804,276.9463542604168
2025-12-21,SKU_014,27,290,7,33.642857142857146,8.39053627017361,36.628799356622274,272.1287993566223
2025-12-22,SKU_014,20,270,7,33.214285714285715,8.945807539147738,39.05283034163218,271.55283034163216
2025-12-23,SKU_014,33,237,7,32.857142857142854,8.839223276502755,38.58753784478969,268.58753784478967
2025-12-24,SKU_014,29,208,7,32.642857142857146,8.897771050680594,38.843127547769726,267.34312754776977
2025-12-25,SKU_014,30,178,7,32.57142857142857,8.915969128171401,38.92257106694698,266.922571066947
2025-12-26,SKU_014,36,142,7,32.92857142857143,8.948263997638232,39.06355398578065,269.56355398578063
2025-12-27,SKU_014,50,92,7,33.642857142857146,9.904211558393055,43.23673318087117,278.73673318087117
2025-12-28,SKU_014,32,494,7,32.785714285714285,9.447658003878091,41.243653357913054,270.74365335791305
2025-12-29,SKU_014,30,464,7,33.357142857142854,8.975240668357872,39.18132036295631,272.6813203629563
2025-12-30,SKU_014,22,442,7,33.642857142857146,8.499838395360982,37.10595665429971,272.60595665429975
2025-12-31,SKU_014,26,416,7,33.07142857142857,8.739514910973083,38.152262005729696,269.6522620057297
2026-01-01,SKU_014,26,390,7,31.785714285714285,8.32215367307296,36.33027583583274,258.8302758358327
2026-01-02,SKU_014,30,360,7,30.857142857142858,7.674705134472522,33.503845933081955,249.50384593308195
2026-01-03,SKU_014,25,335,7,29.714285714285715,7.226325499157936,31.546449269901377,239.5464492699014
2026-01-04,SKU_014,27,308,7,29.714285714285715,7.226325499157936,31.546449269901377,239.5464492699014
2026-01-05,SKU_014,35,273,7,30.785714285714285,6.7730071883636995,29.567492869964205,245.0674928699642
2026-01-06,SKU_014,28,245,7,30.428571428571427,6.779088726078449,29.594041759994646,242.59404175999464
2026-01-07,SKU_014,32,213,7,30.642857142857142,6.777872855074844,29.588733887696556,244.08873388769655
2026-01-08,SKU_014,32,181,7,30.785714285714285,6.784354982418926,29.61703154761306,245.11703154761307
2026-01-09,SKU_014,30,151,7,30.357142857142858,6.617077473153406,28.88678331001913,241.38678331001913
2026-01-10,SKU_014,53,98,7,30.571428571428573,7.3139938128566575,31.92916438714828,245.9291643871483
2026-01-11,SKU_014,44,488,7,31.428571428571427,8.149698302242998,35.57742369710146,255.57742369710147
2026-01-12,SKU_014,23,465,7,30.928571428571427,8.453167687680397,36.90221616234325,253.40221616234325
2026-01-13,SKU_014,30,435,7,31.5,8.064642678907822,35.20611425262991,255.7061142526299
2026-01-14,SKU_014,21,414,7,31.142857142857142,8.429409531808561,36.79850017846672,254.79850017846672
2026-01-15,SKU_014,38,376,7,32.0,8.476211054837758,37.00281174347534,261.0028117434753
2026-01-16,SKU_014,46,330,7,33.142857142857146,9.230860805406568,40.29722742896263,272.29722742896263
2026-01-17,SKU_014,47,283,7,34.714285714285715,9.603113048370316,41.922290747744945,284.92229074774497
2026-01-18,SKU_014,56,227,7,36.785714285714285,10.85696211532611,47.395955888824375,304.89595588882435
2026-01-19,SKU_014,29,198,7,36.357142857142854,11.049588525977184,48.23686449339184,302.7368644933918
2026-01-20,SKU_014,29,169,7,36.42857142857143,10.994504121565507,47.996394095326025,302.996394095326
2026-01-21,SKU_014,22,147,7,35.714285714285715,11.61185449595218,50.69143077331862,300.69143077331864
2026-01-22,SKU_014,42,105,7,36.42857142857143,11.67320591199077,50.959259745861246,305.95925974586123
2026-01-23,SKU_014,41,64,7,37.214285714285715,11.577023474428673,50.53937630889709,311.0393763088971
2026-01-24,SKU_014,41,457,7,36.357142857142854,10.73174401811419,46.84931757979307,301.349317579793
2026-01-25,SKU_014,34,423,7,35.642857142857146,10.514511165762537,45.90098980833219,295.4009898083322
2026-01-26,SKU_014,25,398,7,35.785714285714285,10.341689874026848,45.14654024566939,295.64654024566937
2026-01-27,SKU_014,25,373,7,35.42857142857143,10.638929137221151,46.44413517665812,294.4441351766581
2026-01-28,SKU_014,21,352,7,35.42857142857143,10.638929137221151,46.44413517665812,294.4441351766581
2026-01-29,SKU_014,26,326,7,34.57142857142857,10.896112826383302,47.56686791325368,289.5668679132537
2026-01-30,SKU_014,38,288,7,34.0,10.451352507248485,45.62527133744395,283.62527133744396
2026-01-31,SKU_014,39,249,7,33.42857142857143,9.889499370655612,43.17250727737947,277.17250727737945
2026-02-01,SKU_014,54,195,7,33.285714285714285,9.546876826630639,41.67679210303978,274.67679210303976
2026-02-02,SKU_014,37,158,7,33.857142857142854,9.509971631900928,41.51568285692676,278.51568285692673
2026-02-03,SKU_014,11,147,7,32.57142857142857,11.270890250240525,49.20295488312432,277.20295488312433
2026-02-04,SKU_014,30,117,7,33.142857142857146,10.890059990349297,47.54044432011384,279.54044432011386
2026-02-05,SKU_014,24,93,7,31.857142857142858,10.826300901452493,47.262104676596195,270.2621046765962
2026-02-06,SKU_014,50,477,7,32.5,11.647053110286997,50.84508996035822,278.3450899603582
2026-02-07,SKU_014,34,443,7,32.0,11.401754250991374,49.77424032569455,273.77424032569456
2026-02-08,SKU_014,38,405,7,32.285714285714285,11.50537380416761,50.22659041399667,276.2265904139967
2026-02-09,SKU_014,15,390,7,31.571428571428573,12.277022225494038,53.59521362096545,274.59521362096547
2026-02-10,SKU_014,30,360,7,31.928571428571427,12.143148024958101,53.01078718234908,276.5107871823491
2026-02-11,SKU_014,26,334,7,32.285714285714285,11.867399244786732,51.80700873285536,277.80700873285537
2026-02-12,SKU_014,43,291,7,33.5,12.043191501361317,52.57442801181225,287.07442801181224
2026-02-13,SKU_014,44,247,7,33.92857142857143,12.319242519884744,53.77952587970773,291.2795258797077
2026-02-14,SKU_014,39,208,7,33.92857142857143,12.319242519884744,53.77952587970773,291.2795258797077
2026-02-15,SKU_014,33,175,7,32.42857142857143,10.881984305152361,47.50518999986291,274.5051899998629
2026-02-16,SKU_014,27,148,7,31.714285714285715,10.887032310389843,47.52722701454721,269.5272270145472
2026-02-17,SKU_014,30,118,7,33.07142857142857,9.152253070350282,39.9540661741224,271.45406617412243
2025-11-26,SKU_015,9,191,3,9.0,0.0,0.0,27.0
2025-11-27,SKU_015,7,184,3,8.0,1.4142135623730951,4.0416580755922435,28.041658075592245
2025-11-28,SKU_015,13,171,3,9.666666666666666,3.0550504633038935,8.730979326513149,37.73097932651315
2025-11-29,SKU_015,22,149,3,12.75,6.652067347825035,19.010835725974804,57.2608357259748
2025-11-30,SKU_015,17,132,3,13.6,6.06630035524124,17.336781708264077,58.136781708264074
2025-12-01,SKU_015,12,120,3,13.333333333333334,5.465040408511785,15.618450627382984,55.618450627382984
2025-12-02,SKU_015,7,113,3,12.428571428571429,5.533448076836685,15.813951796706963,53.09966608242125
2025-12-03,SKU_015,7,106,3,11.75,5.470701182533316,15.634628461938485,50.88462846193848
2025-12-04,SKU_015,10,96,3,11.555555555555555,5.150512380120814,14.719566060179897,49.38623272684656
2025-12-05,SKU_015,15,81,3,11.9,4.976611966656297,14.222578880076561,49.922578880076564
2025-12-06,SKU_015,14,67,3,12.090909090909092,4.763497569109182,13.613522688856104,49.886249961583374
2025-12-07,SKU_015,7,60,3,11.666666666666666,4.77366513151884,13.642580401082483,48.64258040108248
2025-12-08,SKU_015,7,53,3,11.307692307692308,4.750168687962835,13.575430294922795,47.49850721799972
2025-12-09,SKU_015,9,44,3,11.142857142857142,4.605300338608895,13.161413381464856,46.589984810036285
2025-12-10,SKU_015,4,180,3,10.785714285714286,4.964157243969729,14.186984729472488,46.544127586615346
2025-12-11,SKU_015,7,173,3,10.785714285714286,4.964157243969729,14.186984729472488,46.544127586615346
2025-12-12,SKU_015,7,166,3,10.357142857142858,5.017004053250273,14.338014771313967,45.40944334274254
2025-12-13,SKU_015,20,146,3,10.214285714285714,4.67692488432585,13.366108012678685,44.008965155535826
2025-12-14,SKU_015,19,127,3,10.357142857142858,4.924149951743219,14.072648535836697,45.14407710726527
2025-12-15,SKU_015,12,115,3,10.357142857142858,4.924149951743219,14.072648535836697,45.14407710726527
2025-12-16,SKU_015,13,102,3,10.785714285714286,4.870295701472368,13.918739344676835,46.2758822018197
2025-12-17,SKU_015,11,91,3,11.071428571428571,4.746890248675129,13.566060896286666,46.78034661057238
2025-12-18,SKU_015,10,81,3,11.071428571428571,4.746890248675129,13.566060896286666,46.78034661057238
2025-12-19,SKU_015,24,57,3,11.714285714285714,5.8101843136205025,16.604831813675183,51.74768895653232
2025-12-20,SKU_015,16,41,3,11.857142857142858,5.8946800377334085,16.84631077753188,52.41773934896045
2025-12-21,SKU_015,10,31,3,12.071428571428571,5.757460520780984,16.45415333853164,52.668439052817355
2025-12-22,SKU_015,1,170,3,11.642857142857142,6.356185876852478,18.16524085374937,53.0938122823208
2025-12-23,SKU_015,13,157,3,11.928571428571429,6.31803627859024,18.056213733659785,53.841928019374066
2025-12-24,SKU_015,11,146,3,12.428571428571429,5.905854796650598,16.87824694037327,54.16396122608755
2025-12-25,SKU_015,6,140,3,12.357142857142858,5.982116204631458,17.09619318528459,54.16762175671316
2025-12-26,SKU_015,17,123,3,13.071428571428571,5.889551187213943,16.831653118553046,56.04593883283876
2025-12-27,SKU_015,12,111,3,12.5,5.543534001949408,15.842776199022301,53.3427761990223
2025-12-28,SKU_015,13,98,3,12.071428571428571,5.225150505219711,14.932873151187296,51.14715886547301
2025-12-29,SKU_015,12,86,3,12.071428571428571,5.225150505219711,14.932873151187296,51.14715886547301
2025-12-30,SKU_015,9,77,3,11.785714285714286,5.27954793269522,15.088334679698528,50.44547753684139
2025-12-31,SKU_015,7,70,3,11.5,5.431390245600108,15.522282370837091,50.02228237083709
2026-01-01,SKU_015,9,61,3,11.428571428571429,5.4591389249768865,15.601584873000897,49.88729915871518
2026-01-02,SKU_015,14,47,3,10.714285714285714,4.195759240518408,11.990992498492403,44.13384964134954
2026-01-03,SKU_015,14,33,3,10.571428571428571,4.032832288074507,11.525366195226333,43.23965190951205
2026-01-04,SKU_015,13,20,3,10.785714285714286,4.079565803226753,11.6589251526153,44.01606800975816
2026-01-05,SKU_015,5,155,3,11.071428571428571,3.4298303549499733,9.802056719590327,43.01634243387604
2026-01-06,SKU_015,4,151,3,10.428571428571429,3.857346351978375,11.023847775628061,42.30956206134235
2026-01-07,SKU_015,8,143,3,10.214285714285714,3.906179944426749,11.16340850996861,41.80626565282575
2026-01-08,SKU_015,7,136,3,10.285714285714286,3.831620894780521,10.950327407418936,41.8074702645618
2026-01-09,SKU_015,17,119,3,10.285714285714286,3.831620894780521,10.950327407418936,41.8074702645618
2026-01-10,SKU_015,16,103,3,10.571428571428571,4.108420728104764,11.741389175911841,43.45567489019756
2026-01-11,SKU_015,12,91,3,10.5,4.071476768559913,11.635807631220498,43.1358076312205
2026-01-12,SKU_015,11,80,3,10.428571428571429,4.051861599016237,11.579749755310102,42.86546404102439
2026-01-13,SKU_015,4,76,3,10.071428571428571,4.393426658338319,12.555903016089706,42.77018873037542
2026-01-14,SKU_015,13,63,3,10.5,4.363308554120547,12.469828972980526,43.96982897298052
2026-01-15,SKU_015,12,51,3,10.714285714285714,4.357638235215377,12.453623860256386,44.596481003113524
2026-01-16,SKU_015,9,42,3,10.357142857142858,4.27168031894391,12.207966121069749,43.27939469249832
2026-01-17,SKU_015,13,29,3,10.285714285714286,4.214052889824919,12.0432736230827,42.90041648022556
2026-01-18,SKU_015,11,158,3,10.142857142857142,4.148348009604692,11.855496708185708,42.284068136757135
2026-01-19,SKU_015,5,153,3,10.142857142857142,4.148348009604692,11.855496708185708,42.284068136757135
2026-01-20,SKU_015,12,141,3,10.714285714285714,3.770912385587898,10.77682954050285,42.91968668335999
2026-01-21,SKU_015,10,131,3,10.857142857142858,3.6973408918207236,10.566570757933603,43.137999329362174
2026-01-22,SKU_015,11,120,3,11.142857142857142,3.5269761041947008,10.07968798575183,43.50825941432326
2026-01-23,SKU_015,16,104,3,11.071428571428571,3.4073288819675303,9.737750123746622,42.95203583803234
2026-01-24,SKU_015,20,84,3,11.357142857142858,3.9731239957638214,11.354726831966117,45.42615540339469
2026-01-25,SKU_015,14,70,3,11.5,4.033513452218891,11.527312883221839,46.02731288322184
2026-01-26,SKU_015,6,64,3,11.142857142857142,4.294130929485084,12.272127357964866,45.70069878653629
2026-01-27,SKU_015,7,57,3,11.357142857142858,3.9731239957638214,11.354726831966117,45.42615540339469
2026-01-28,SKU_015,5,52,3,10.785714285714286,4.281958060883458,12.237338713593273,44.594481570736136
2026-01-29,SKU_015,10,42,3,10.642857142857142,4.271680318943909,12.207966121069747,44.136537549641176
2026-01-30,SKU_015,18,164,3,11.285714285714286,4.664573052085447,13.330807911017223,47.187950768160086
2026-01-31,SKU_015,22,142,3,11.928571428571429,5.469696739087315,15.631757879253513,51.4174721649678
2026-02-01,SKU_015,14,128,3,12.142857142857142,5.489250234036349,15.687639496337004,52.11621092490844
2026-02-02,SKU_015,9,119,3,12.428571428571429,5.184507775972649,14.816720952363905,52.102435238078186
2026-02-03,SKU_015,8,111,3,12.142857142857142,5.3184315625675085,15.199459576859017,51.628031005430444
2026-02-04,SKU_015,10,101,3,12.142857142857142,5.3184315625675085,15.199459576859017,51.628031005430444
2026-02-05,SKU_015,4,97,3,11.642857142857142,5.745997173379352,16.421392423326317,51.34996385189775
2026-02-06,SKU_015,11,86,3,11.285714285714286,5.608078944750103,16.027238147521313,49.88438100466418
2026-02-07,SKU_015,14,72,3,10.857142857142858,5.0968639356002,14.56624503794627,47.13767360937484
2026-02-08,SKU_015,13,59,3,10.785714285714286,5.056276699898261,14.45025143322829,46.80739429037115
2026-02-09,SKU_015,13,46,3,11.285714285714286,4.889998764017011,13.97504840857368,47.832191265716546
2026-02-10,SKU_015,5,41,3,11.142857142857142,5.051384316846571,14.436269570802526,47.86484099937395
2026-02-11,SKU_015,8,173,3,11.357142857142858,4.829510930122821,13.802181206025221,47.873609777453794
2026-02-12,SKU_015,18,155,3,11.928571428571429,5.121061874775065,14.63539993709366,50.421114222807944
2026-02-13,SKU_015,13,142,3,11.571428571428571,4.831217169685019,13.807057440484376,48.52134315477009
2026-02-14,SKU_015,16,126,3,11.142857142857142,4.035556254807293,11.5331509757122,44.961722404283634
2026-02-15,SKU_015,12,114,3,11.0,3.9613517506411458,11.32108312295793,44.32108312295793
2026-02-16,SKU_015,12,102,3,11.214285714285714,3.9258232145739687,11.219546694139554,44.86240383699669
2026-02-17,SKU_015,10,92,3,11.357142857142858,3.8352041938847514,10.960568059995886,45.031996631424455
2025-11-26,SKU_016,9,211,5,9.0,0.0,0.0,45.0
2025-11-27,SKU_016,10,201,5,9.5,0.7071067811865476,2.608879069638913,50.10887906963891
2025-11-28,SKU_016,9,192,5,9.333333333333334,0.5773502691896258,2.1301408404140796,48.79680750708075
2025-11-29,SKU_016,14,178,5,10.5,2.3804761428476167,8.78279568246922,61.28279568246922
2025-11-30,SKU_016,13,165,5,11.0,2.345207879911715,8.65267299740375,63.65267299740375
2025-12-01,SKU_016,4,161,5,9.833333333333334,3.5449494589721118,13.079134145653528,62.2458008123202
2025-12-02,SKU_016,7,154,5,9.428571428571429,3.408672412985387,12.576338326964876,59.719195469822026
2025-12-03,SKU_016,8,146,5,9.25,3.195979617313871,11.791605670379006,58.041605670379006
2025-12-04,SKU_016,7,139,5,9.0,3.0822070014844885,11.371840220474434,56.37184022047443
2025-12-05,SKU_016,8,131,5,8.9,2.9230881691191675,10.784769353120168,55.28476935312017
2025-12-06,SKU_016,12,119,5,9.181818181818182,2.9263691434329275,10.796874547756866,56.70596545684777
2025-12-07,SKU_016,9,110,5,9.166666666666666,2.7906771199618903,10.296237176755401,56.129570510088726
2025-12-08,SKU_016,10,100,5,9.23076923076923,2.681847813040049,9.89471012519005,56.0485562790362
2025-12-09,SKU_016,4,96,5,8.857142857142858,2.9314512776791286,10.815625143871587,55.10133942958588
2025-12-10,SKU_016,13,83,5,9.142857142857142,3.1343541319027475,11.564237692411611,57.27852340669732
2025-12-11,SKU_016,10,73,5,9.142857142857142,3.1343541319027475,11.564237692411611,57.27852340669732
2025-12-12,SKU_016,10,63,5,9.214285714285714,3.14223270519966,11.593305784416668,57.66473435584524
2025-12-13,SKU_016,12,51,5,9.071428571428571,2.9473400188667047,10.874246847735916,56.23138970487877
2025-12-14,SKU_016,17,34,5,9.357142857142858,3.499607513315279,12.911844485664242,59.69755877137853
2025-12-15,SKU_016,8,26,5,9.642857142857142,3.1770122117182047,11.72162519673562,59.935910911021324
2025-12-16,SKU_016,6,160,5,9.571428571428571,3.251373336211727,11.995981469999505,59.85312432714236
2025-12-17,SKU_016,5,155,5,9.357142857142858,3.455366903754281,12.74861821859595,59.53433250431024
2025-12-18,SKU_016,6,149,5,9.285714285714286,3.51761657569815,12.978289140367812,59.406860568939244
2025-12-19,SKU_016,6,143,5,9.142857142857142,3.6131627495789695,13.330807911017232,59.04509362530294
2025-12-20,SKU_016,12,131,5,9.142857142857142,3.6131627495789695,13.330807911017232,59.04509362530294
2025-12-21,SKU_016,13,118,5,9.428571428571429,3.75631336683857,13.858963854519542,61.00182099737669
